site,date,T1_prop,T2_prop,T3_prop,moist_prop,T1_mean,T1_min,T1_max,T2_mean,T2_min,T2_max,T3_mean,T3_min,T3_max,moist_mean,moist_min,moist_max,probl
16,2020-06-21,100,100,100,100,9.0878125,8.74,9.37,10.4509375,8.59,11.84,13.8325,5.88,20.5,44.23854166666666,44.1,44.3,0
16,2020-06-22,100,100,100,100,9.1775,8.81,9.56,10.9203125,8.65,12.47,15.500729166666666,6.25,22,44.040625,43.9,44.1,0
16,2020-06-23,100,100,100,100,9.525520833333333,9.06,10.06,11.797604166666666,9.4,13.84,17.748333333333335,8.38,26,43.760416666666664,43.6,43.9,0
16,2020-06-24,100,100,100,100,9.9796875,9.62,10.43,12.508125,10.65,14.15,19.099895833333335,11.56,25.62,43.432291666666664,43.3,43.6,0
16,2020-06-25,100,100,100,100,10.338750000000001,9.99,10.87,12.815729166666667,11.09,14.78,19.253229166666667,12.38,26.12,43.22291666666667,43,44,0
16,2020-06-26,100,100,100,100,10.628958333333333,10.24,11.06,12.971145833333333,11.28,14.22,17.88625,12.5,22.5,43.260416666666664,43.2,43.4,0
16,2020-06-27,100,100,100,100,10.7540625,10.56,11.06,12.2734375,10.97,12.97,15.185520833333333,9.94,19,43.057291666666664,43,43.2,0
16,2020-06-28,100,100,100,100,10.112083333333333,9.93,10.56,10.944895833333334,9.84,11.9,12.5359375,7.44,17.31,42.871874999999996,42.8,43,0
16,2020-06-29,100,100,100,100,9.769166666666667,9.43,10.06,10.933958333333333,8.78,12.4,13.844479166666666,4.94,19.62,42.67395833333334,42.6,42.8,0
16,2020-06-30,100,100,100,100,10.05625,9.74,10.43,11.246979166666666,10.53,12.03,12.6828125,10.5,14.25,43.14270833333333,42.6,44.7,0
16,2020-07-01,100,100,100,100,10.389895833333334,10.18,10.62,11.571875,10.65,12.34,12.799375,10.25,16.31,44.37291666666667,43.6,46.2,0
16,2020-07-02,100,100,100,100,10.167395833333334,10.06,10.43,10.97,10.09,11.53,11.779479166666667,8.31,14.31,44.296875,44.1,44.5,0
16,2020-07-03,100,100,100,100,9.876666666666667,9.68,10.06,10.719270833333333,9.78,11.78,11.8075,8.25,16.38,44.223958333333336,44.1,45.3,0
16,2020-07-04,100,100,100,100,9.8265625,9.56,9.99,10.682604166666666,9.59,11.78,12.09,8.06,17.06,44.10729166666667,44,45.9,0
16,2020-07-05,100,100,100,100,9.809479166666666,9.68,9.93,10.648125,10.03,11.28,11.842916666666667,8.75,15.12,44.20729166666667,44.1,44.4,0
16,2020-07-06,100,100,100,100,9.879166666666666,9.62,10.06,10.873125,9.78,11.72,12.1028125,9.06,14.94,44.41979166666667,44.1,45.4,0
16,2020-07-07,100,100,100,100,9.8284375,9.56,10.06,10.844375,9.65,11.65,12.827395833333334,8.12,16.75,44.3375,44.2,44.4,0
16,2020-07-08,100,100,100,100,10.028020833333333,9.87,10.18,11.174270833333333,10.4,11.84,13.2903125,8.88,16.12,44.16770833333334,44.1,44.2,0
16,2020-07-09,100,100,100,100,9.8596875,9.68,10.06,10.520520833333332,9.4,11.4,11.158541666666666,7,15.62,44.112500000000004,44.1,44.3,0
16,2020-07-10,100,100,100,100,9.577083333333333,9.37,9.81,10.031875,9.03,10.78,10.376354166666667,6.12,14.12,44.094791666666666,44,44.1,0
16,2020-07-11,100,100,100,100,9.565729166666667,9.31,9.81,10.393541666666666,9.15,11.28,11.96375,7.5,16,44,44,44,0
16,2020-07-12,100,100,100,100,9.6771875,9.43,9.93,10.6,9.4,11.65,12.3575,7.88,17.38,43.91458333333333,43.8,44,0
16,2020-07-13,100,100,100,100,9.748020833333333,9.49,9.93,10.621875,9.59,11.78,12.1290625,8.38,17.12,43.782291666666666,43.7,43.8,0
16,2020-07-14,100,100,100,100,9.63625,9.49,9.81,10.206979166666667,9.53,10.78,10.733854166666667,8.38,12.88,44.19895833333334,43.7,47.1,0
16,2020-07-15,100,100,100,100,9.671145833333334,9.31,10.06,10.711979166666667,9.28,12.03,12.786354166666667,7.25,17.62,43.9875,43.9,44,0
16,2020-07-16,100,100,100,100,9.9534375,9.68,10.24,11.156041666666667,9.84,12.28,13.850104166666666,8.62,18.5,43.86875,43.8,43.9,0
16,2020-07-17,100,100,100,100,10.081666666666667,9.68,10.56,11.449270833333333,9.4,12.9,14.772604166666667,6.5,21.88,43.71666666666667,43.7,43.8,0
16,2020-07-18,100,100,100,100,10.662291666666667,10.31,11.06,12.661875,11.03,13.9,17.4665625,11.06,22.88,43.61145833333333,43.5,43.7,0
16,2020-07-19,100,100,100,100,10.945208333333333,10.62,11.31,12.680729166666666,11.15,13.9,16.548020833333332,10.38,21.38,43.47708333333333,43.4,43.5,0
16,2020-07-20,100,100,100,100,11.2046875,10.81,11.68,13.0259375,11.28,14.47,16.906770833333333,10.5,23.25,43.438541666666666,43.3,45.6,0
16,2020-07-21,100,100,100,100,11.575833333333334,11.24,11.93,13.324895833333333,11.9,14.65,16.4409375,11.5,20.75,43.403124999999996,43.4,43.5,0
16,2020-07-22,100,100,100,100,11.779270833333333,11.56,12.06,13.06375,12.4,13.78,14.288124999999999,12.56,15.88,43.83229166666666,43.3,45.5,0
16,2020-07-23,100,100,100,100,11.451145833333333,11.18,11.68,12.057604166666666,11.22,12.34,12.101666666666667,9.62,13.12,44.546875,43.9,46.2,0
16,2020-07-24,100,100,100,100,10.958125,10.81,11.18,11.503125,10.78,12.4,11.785416666666666,9,15.81,44.36875,44.3,44.4,0
16,2020-07-25,100,100,100,100,10.720833333333333,10.56,10.93,11.380208333333334,10.59,12.03,12.366354166666667,9.38,15.38,44.2375,44.2,44.3,0
16,2020-07-26,100,100,100,100,10.8553125,10.68,11.12,11.916979166666666,11.28,12.78,13.717916666666667,9.62,17.25,44.10208333333333,44,44.2,0
16,2020-07-27,100,100,100,100,10.945416666666667,10.56,11.31,12.135208333333333,10.4,13.47,14.634479166666667,7.69,20.12,43.97083333333333,43.9,44,0
16,2020-07-28,100,100,100,100,11.2009375,10.81,11.56,12.61875,11.03,13.9,15.680729166666667,9.88,20.31,43.87708333333333,43.8,43.9,0
16,2020-07-29,100,100,100,100,11.449583333333333,11.31,11.87,12.810520833333333,12.15,13.9,15.043333333333333,13.19,17,43.95104166666666,43.8,47.2,0
16,2020-07-30,100,100,100,100,11.659791666666667,11.49,11.93,12.584375,11.9,13.4,13.286770833333334,11.38,14.75,44.65833333333333,44.5,44.9,0
16,2020-07-31,100,100,100,100,11.164375,11.06,11.49,11.5765625,11.03,12.03,11.626354166666667,8.88,14.25,44.639583333333334,44.5,44.8,0
16,2020-08-01,100,100,100,100,10.877291666666666,10.68,11.06,11.5365625,10.53,12.4,12.7584375,7.88,16.25,44.45104166666667,44.4,44.5,0
16,2020-08-02,100,100,100,100,11.028541666666667,10.81,11.31,11.873020833333333,11.15,12.9,12.892083333333334,10.81,17.38,44.44479166666667,44.3,45.1,0
16,2020-08-03,100,100,100,100,11.094687500000001,10.93,11.31,12.080416666666666,11.15,12.78,13.729791666666667,10.38,16.56,44.581250000000004,44.5,45.7,0
16,2020-08-04,100,100,100,100,11.415000000000001,11.31,11.62,12.689791666666666,12.22,13.22,14.888854166666667,13.38,17.06,44.66041666666667,44.5,44.8,0
16,2020-08-05,100,100,100,100,11.475,11.31,11.62,12.495833333333334,11.53,13.15,14.138958333333333,9.5,17.44,44.475,44.4,44.5,0
16,2020-08-06,100,100,100,100,11.194583333333334,11.06,11.43,11.8109375,11.28,12.15,12.73125,9.31,14.75,44.35520833333333,44.3,44.4,0
16,2020-08-07,100,100,100,100,11.416458333333333,11.18,11.81,12.815416666666668,11.97,13.9,15.567916666666667,12.81,19.5,44.278124999999996,44.2,44.3,0
16,2020-08-08,100,100,100,100,11.708229166666667,11.31,12.12,13.188854166666667,11.4,14.53,16.3215625,9.75,21.38,44.170833333333334,44.1,44.8,0
16,2020-08-09,100,100,100,100,12.4234375,12.18,12.68,14.217604166666666,13.15,15.15,17.06854166666667,12.88,20.56,44.40833333333333,44.3,46.1,0
16,2020-08-10,100,100,100,100,11.922395833333333,11.56,12.49,12.1903125,11.28,13.15,11.857708333333333,9.25,13.75,44.15833333333334,44.1,44.3,0
16,2020-08-11,100,100,100,100,11.243125,11.12,11.56,11.428125,10.59,11.9,11.26,7.62,13.88,44.040625,44,44.1,0
16,2020-08-12,100,100,100,100,10.844166666666666,10.68,11.12,10.984166666666667,10.15,11.72,10.916875,7.38,14.19,43.938541666666666,43.9,44,0
16,2020-08-13,100,100,100,100,10.879583333333333,10.68,11.18,11.58625,10.65,12.72,12.946770833333334,8.12,17.88,43.890625,43.8,43.9,0
16,2020-08-14,100,100,100,100,10.753125,10.49,11.06,11.1475,9.65,11.97,11.590729166666666,5.38,15.31,43.8,43.8,43.8,0
16,2020-08-15,100,100,100,100,11.128854166666667,10.93,11.43,12.385625,11.65,13.22,15.036458333333334,12.56,17.88,43.782291666666666,43.7,43.8,0
16,2020-08-16,100,100,100,100,11.1040625,10.81,11.37,11.583958333333333,9.9,12.15,12.031875,5.06,15.5,43.68020833333333,43.6,43.7,0
16,2020-08-17,100,100,100,100,10.2346875,9.93,10.81,9.786770833333334,8.15,10.9,8.200208333333332,0.88,14,43.575,43.5,43.6,0
16,2020-08-18,100,100,100,100,9.951145833333333,9.56,10.31,10.048854166666667,8.22,11.53,10.094791666666667,2.12,15.88,43.46458333333333,43.4,43.5,0
16,2020-08-19,100,100,100,100,10.196666666666667,9.81,10.68,10.968333333333334,8.9,12.53,12.820520833333333,5.25,18.94,43.4,43.4,43.4,0
16,2020-08-20,100,100,100,100,10.815104166666666,10.43,11.31,12.190625,10.84,13.53,14.935729166666667,10.62,19.5,43.360416666666666,43.3,43.4,0
16,2020-08-21,100,100,100,100,11.134895833333333,10.81,11.43,12.344270833333333,10.78,13.65,14.762291666666666,9,20,43.27083333333333,43.2,43.3,0
16,2020-08-22,100,100,100,100,11.282083333333333,11.06,11.49,12.418020833333333,11.28,13.28,14.729583333333334,10.31,18.62,43.18229166666667,43.1,43.2,0
16,2020-08-23,100,100,100,100,11.670520833333333,11.43,11.87,13.059270833333333,12.15,13.78,15.208125,11.56,18.12,43.364583333333336,43.1,44.8,0
16,2020-08-24,100,100,100,100,11.512708333333334,11.37,11.68,12.173541666666667,11.15,12.9,12.670625,8.88,16.25,43.235416666666666,43.2,43.6,0
16,2020-08-25,100,100,100,100,10.8403125,10.62,11.43,10.606145833333333,9.65,11.47,9.1515625,5.19,13.25,43.16979166666667,43.1,43.2,0
16,2020-08-26,100,100,100,100,10.376666666666667,10.24,10.68,10.22125,9.65,10.9,9.185208333333334,6.62,12.5,43.1,43.1,43.1,0
16,2020-08-27,100,100,100,100,10.173229166666667,9.99,10.31,10.240729166666666,9.59,11.03,9.9459375,6.88,13.62,43.090625,43,43.1,0
16,2020-08-28,100,100,100,100,9.945833333333333,9.68,10.24,9.8109375,8.65,10.9,8.92625,4.19,13.38,43,43,43,0
16,2020-08-29,100,100,100,100,9.8921875,9.68,10.12,10.071979166666667,9.15,11.03,9.987916666666667,6.44,13.88,42.994791666666664,42.9,43,0
16,2020-08-30,100,100,100,100,9.851354166666667,9.56,10.12,10.024895833333334,8.65,11.15,10.016770833333334,4.62,15.06,42.9,42.9,42.9,0
16,2020-08-31,100,100,100,100,9.85375,9.62,10.06,9.963958333333334,9.09,11.03,9.6946875,6,15,42.86666666666667,42.8,42.9,0
16,2020-09-01,100,100,100,100,9.5425,9.18,9.81,9.3359375,7.84,10.78,8.357708333333333,2.38,14.56,42.74791666666667,42.7,42.8,0
16,2020-09-02,100,100,100,100,9.250208333333333,8.81,9.56,9.036770833333334,7.03,10.65,8.295625,0.81,15.5,42.61979166666667,42.6,42.7,0
16,2020-09-03,100,100,100,100,9.4378125,9.06,9.93,9.925208333333334,8.28,11.28,11.0921875,4.62,15.88,42.51145833333333,42.5,42.6,0
16,2020-09-04,100,100,100,100,10.1784375,9.93,10.43,11.389479166666666,10.9,11.9,13.769791666666666,12.75,15.88,42.489583333333336,42.4,42.5,0
16,2020-09-05,100,100,100,100,10.524479166666666,10.43,10.68,11.484375,10.9,12.03,12.875520833333333,10.62,14.75,42.46875,42.4,44.4,0
16,2020-09-06,100,100,100,100,10.400208333333333,10.31,10.56,10.8015625,10.03,11.47,10.8821875,8.12,14,42.4,42.4,42.4,0
16,2020-09-07,100,100,100,100,10.142604166666667,9.99,10.31,10.319166666666666,9.65,11.15,10.013020833333334,7.12,13,42.36145833333333,42.3,42.4,0
16,2020-09-08,100,100,100,100,9.8703125,9.68,10.06,9.933645833333333,9.28,10.65,9.572708333333333,6.62,12.62,42.33541666666667,42.3,42.6,0
16,2020-09-09,100,100,100,100,9.8359375,9.74,9.93,9.988645833333333,9.53,10.53,9.753645833333334,7.75,12,42.356249999999996,42.3,42.4,0
16,2020-09-10,100,100,100,100,9.382604166666667,9.12,9.81,8.953958333333333,8.59,9.65,7.909270833333333,7,9,43.84375,42.3,45.1,0
16,2020-09-11,100,100,100,100,9.084270833333333,8.93,9.18,8.793958333333334,7.78,9.4,7.428645833333333,3.5,10,43,42.8,43.4,0
16,2020-09-12,100,100,100,100,8.748541666666666,8.56,9.06,8.488229166666667,7.28,9.53,7.875520833333334,2.75,11.06,42.878125000000004,42.7,44.1,0
16,2020-09-13,100,100,100,100,9.138125,9.06,9.18,9.334583333333333,8.84,9.65,9.067708333333334,7.38,10.44,43.15625,42.9,43.5,0
16,2020-09-14,100,100,100,100,8.8888541666666665,8.74,9.06,8.637708333333332,8.03,9.34,7.577708333333334,5.25,11.19,42.87916666666666,42.8,42.9,0
16,2020-09-15,100,100,100,100,8.609583333333333,8.43,8.81,8.210416666666667,7.47,9.15,6.830104166666667,3.75,11.31,42.76770833333333,42.7,42.8,0
16,2020-09-16,100,100,100,100,8.323229166666668,8.24,8.56,7.9034375,7.4,8.47,6.91375,4,8.75,43.66041666666667,42.7,47.4,0
16,2020-09-17,100,100,100,100,8.13875,7.93,8.37,7.542083333333333,6.9,8.4,5.779375,3.25,8.38,44.80833333333333,44.4,45.3,0
16,2020-09-18,100,100,100,100,7.7059375,7.49,7.93,6.949895833333334,5.9,7.72,4.871979166666667,0.12,8,44.64791666666667,44.6,44.7,0
16,2020-09-19,100,100,100,100,7.7315625,7.62,7.81,7.269583333333333,6.47,7.9,5.923333333333333,1.88,9.38,44.54270833333334,44.4,44.6,0
16,2020-09-20,100,100,100,100,7.3475,7.12,7.68,6.499479166666667,5.28,7.28,4.207708333333334,-1.19,8.5,44.4,44.4,44.4,0
16,2020-09-21,100,100,100,100,7.4392708333333335,7.31,7.62,7.19625,6.28,7.9,6.5234375,2.75,9.25,44.42604166666666,44.4,44.5,0
16,2020-09-22,100,100,100,100,7.673125,7.56,7.74,7.483229166666667,6.4,7.9,6.608125,2.62,8.88,44.453125,44.4,44.5,0
16,2020-09-23,100,100,100,100,7.466666666666667,7.31,7.81,7.3365625,6.4,8.28,7.269270833333334,2.88,10.25,44.318749999999994,44.3,44.4,0
16,2020-09-24,100,100,100,100,8.0953125,7.81,8.43,8.94125,8.28,9.47,11.0875,9.75,12.62,44.3,44.3,44.3,0
16,2020-09-25,100,100,100,100,8.6190625,8.43,8.81,9.4921875,9.03,10.03,11.257083333333334,9.31,13.25,44.3,44.3,44.3,0
16,2020-09-26,100,100,100,100,8.868229166666667,8.68,9.06,9.6878125,9.09,10.4,11.290208333333334,8.75,14.25,44.38645833333333,44.3,44.4,0
16,2020-09-27,100,100,100,100,8.844583333333333,8.68,9.06,9.2428125,8.4,10.22,9.6959375,5.75,14.06,44.30625,44.3,44.4,0
16,2020-09-28,100,100,100,100,8.807395833333333,8.68,8.93,9.12,8.28,10.03,9.34625,4.75,13.56,44.3,44.3,44.3,0
16,2020-09-29,100,100,100,100,8.4353125,8.18,8.81,8.081666666666667,7.03,9.28,6.615520833333333,1.81,12.25,44.20729166666667,44.2,44.3,0
16,2020-09-30,100,100,100,100,8.280520833333334,8.18,8.43,8.30625,7.53,8.9,8.268020833333333,4.94,10.44,44.2,44.2,44.2,0
16,2020-10-01,100,100,100,100,8.501875,8.43,8.68,8.785,7.9,9.53,8.984583333333333,5.38,12.25,44.121875,44.1,44.2,0
16,2020-10-02,100,100,100,100,8.2615625,8.12,8.43,8.092395833333333,7.53,8.97,7.338854166666667,4.88,11.62,44.08541666666667,44,44.1,0
16,2020-10-03,100,100,100,100,8.130625,8.06,8.24,8.063645833333334,7.4,8.78,7.755208333333333,4.5,11.25,44,44,44,0
16,2020-10-04,100,100,100,100,8.055208333333333,7.93,8.18,8.010208333333333,7.53,8.65,7.771041666666667,5.62,11,44,44,44,0
16,2020-10-05,100,100,100,100,8.210833333333333,8.06,8.37,8.631458333333333,8.22,9.03,9.612708333333334,8.56,10.62,44,44,44,0
16,2020-10-06,100,100,100,100,8.5265625,8.37,8.81,9.179270833333334,8.97,9.65,10.214791666666667,9.62,10.88,44.384375,44,46.6,0
16,2020-10-07,100,100,100,100,8.838125,8.81,8.93,9.3953125,9.15,9.84,10.215416666666666,8.56,12.12,45.378125,45.2,46.1,0
16,2020-10-08,100,100,100,100,8.810208333333334,8.74,8.87,9.287604166666666,9.03,9.53,10.068541666666667,9.25,11.5,45.2,45.2,45.2,0
16,2020-10-09,100,100,100,100,8.840625,8.81,8.93,9.277291666666667,9.03,9.65,9.838541666666666,8.75,11.56,45.114583333333336,45.1,45.2,0
16,2020-10-10,100,100,100,100,8.644895833333333,8.56,8.81,8.6371875,8.4,9.03,7.934375,7.12,8.88,45.1,45.1,45.1,0
16,2020-10-11,100,100,100,100,8.4071875,8.31,8.56,8.335104166666666,8.03,8.65,7.648125,6.5,9,45.11979166666667,45.1,45.2,0
16,2020-10-12,100,100,100,100,8.22,8.06,8.31,7.943020833333334,7.03,8.28,6.406458333333333,3.19,8,45.2,45.2,45.2,0
16,2020-10-13,100,100,100,100,7.8116666666666665,7.68,7.99,7.247916666666667,6.47,7.78,5.2404166666666665,1.19,7.62,45.196875000000006,45.1,45.2,0
16,2020-10-14,100,100,100,100,7.339166666666666,6.93,7.68,6.123645833333334,5.28,6.4,2.144375,-0.75,3.75,45.1,45.1,45.1,0
16,2020-10-15,100,100,100,100,6.6570833333333335,6.49,6.93,5.2517708333333335,4.97,5.65,1.2329166666666667,-0.81,3.56,45.1,45.1,45.1,0
16,2020-10-16,100,100,100,100,6.229479166666667,5.99,6.43,4.747083333333333,4.34,5.09,0.38906250000000003,-1.5,2.12,45.00625,45,45.1,0
16,2020-10-17,100,100,100,100,6.022395833333333,5.93,6.18,5.192083333333334,4.4,5.65,3.2683333333333335,0,4.94,45,45,45,0
16,2020-10-18,100,100,100,100,5.791979166666667,5.37,6.18,4.393854166666666,3.72,5.53,1.1538541666666666,0.06,3.88,45.75416666666667,45,46.3,0
16,2020-10-19,100,100,100,100,5.23625,5.06,5.37,3.7097916666666664,3.53,3.84,-0.06322916666666667,-1.12,0.31,46.27708333333333,46.2,46.3,0
16,2020-10-20,100,100,100,100,4.998333333333333,4.93,5.06,3.5706249999999997,3.53,3.65,-1.0255208333333334,-2.06,0.12,46.155208333333334,46.1,46.2,0
16,2020-10-21,100,100,100,100,4.85,4.81,4.93,3.4115625,3.28,3.53,-1.5675000000000001,-3.12,-0.38,46.1,46.1,46.1,0
16,2020-10-22,100,100,100,100,4.5090625,4.24,4.81,3.0517708333333333,2.59,3.4,0.03239583333333333,-0.38,0.12,49.15104166666667,46.1,52.2,0
16,2020-10-23,100,100,100,100,4.205,4.18,4.24,3.0220833333333332,2.9,3.09,-0.002395833333333335,-0.5,0.44,52.23125,52.2,52.3,0
16,2020-10-24,100,100,100,100,4.1125,4.06,4.18,3.0425,3.03,3.09,0.0359375,-0.56,0.38,52.30520833333333,52.3,52.4,0
16,2020-10-25,100,100,100,100,3.9507291666666666,3.93,4.06,2.9848958333333333,2.9,3.03,0.004375,-0.31,0.5,52.4,52.4,52.4,0
16,2020-10-26,100,100,100,100,3.8693750000000002,3.81,3.93,3.1350000000000002,2.9,3.84,2.3384375,0.12,5.31,52.45,52.4,52.5,0
16,2020-10-27,100,100,100,100,4.4894791666666665,3.93,5.06,5.019375,3.9,5.78,7.385208333333333,5.31,8.88,52.520833333333336,52.5,52.6,0
16,2020-10-28,100,100,100,100,5.178958333333333,5.06,5.31,5.495625,5.4,5.65,6.280104166666667,5.94,6.81,52.6,52.6,52.6,0
16,2020-10-29,100,100,100,100,5.482083333333333,5.31,5.62,5.728020833333334,5.59,5.9,6.262083333333333,5.62,6.81,52.6,52.6,52.6,0
16,2020-10-30,100,100,100,100,5.5328124999999995,5.31,5.62,5.0929166666666665,4.03,5.72,2.863125,-0.75,5.88,52.68958333333334,52.6,52.7,0
16,2020-10-31,100,100,100,100,4.874687499999999,4.56,5.31,3.4729166666666664,3.22,4.03,-1.6414583333333332,-2.44,-0.81,52.7,52.7,52.7,0
16,2020-11-01,100,100,100,100,4.511041666666666,4.43,4.68,3.8334375,3.22,4.34,2.030104166666667,-0.75,4.38,52.7,52.7,52.7,0
16,2020-11-02,100,100,100,100,4.588333333333333,4.43,4.68,3.8865625,3.4,4.15,1.8578125,0.75,4.06,52.7,52.7,52.7,0
16,2020-11-03,100,100,100,100,4.9309375,4.43,5.31,5.211979166666667,4.03,5.65,6.376145833333333,4.19,8.25,52.702083333333334,52.7,52.8,0
16,2020-11-04,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
18,2019-09-14,100,100,100,100,9.862395833333334,9.31,10.31,7.462291666666666,3.18,9.06,6.737916666666667,0.05,9.92,12.620833333333334,12,13.1,0
18,2019-09-15,100,100,100,100,8.606770833333334,8.31,9.25,5.24625,1.68,8.06,4.156458333333333,-1.08,8.42,18.027083333333334,13.2,30.5,0
18,2019-09-16,100,100,100,100,8.522499999999999,8.38,8.62,6.469374999999999,5.31,8.06,5.974479166666667,4.24,8.49,24.796875,23.3,30.5,0
18,2019-09-17,100,100,100,100,8.5325,8.31,8.69,6.519791666666666,3.43,7.93,5.586145833333333,1.3,7.8,23.7,23.4,23.8,0
18,2019-09-18,100,100,100,100,7.8715625,7.56,8.25,4.2394791666666665,1.06,6.43,2.97625,-1.89,6.67,23.26875,22.7,23.5,0
18,2019-09-19,100,100,100,100,7.062083333333334,6.88,7.5,2.3875,0.49,5.12,0.5762499999999999,-2.64,5.05,22.660416666666666,22.6,22.8,0
18,2019-09-20,100,100,100,100,6.551770833333333,6.31,6.88,2.4673958333333332,0.24,6.06,1.1969791666666667,-2.45,7.05,22.84375,22.6,23,0
18,2019-09-21,100,100,100,100,6.284479166666666,6,6.5,2.5517708333333333,0.31,5.81,1.2290625,-2.58,6.3,22.201041666666665,22,22.6,0
18,2019-09-22,100,100,100,100,6.054895833333333,5.88,6.38,2.07875,0.43,4.81,0.7558333333333332,-1.83,4.8,21.90833333333333,21.7,22,0
18,2019-09-23,100,100,100,100,5.7508333333333335,5.56,6,2.0996875,0.31,3.81,1.0952083333333333,-1.7,3.67,21.679166666666667,21.5,21.8,0
18,2019-09-24,100,100,100,100,5.6646875,5.5,5.81,2.2923958333333334,0.49,4.68,1.2214583333333333,-1.58,5.3,21.2125,20.9,21.5,0
18,2019-09-25,100,100,100,100,5.453645833333334,5.25,5.75,2.7082291666666665,0.31,5.06,2.025729166666667,-1.83,5.67,20.765625,20.4,21,0
18,2019-09-26,100,100,100,100,6.13375,5.69,6.62,6.20125,3.81,9.06,6.183645833333333,3.3,10.11,20.107291666666665,19.7,20.4,0
18,2019-09-27,100,100,100,100,6.589583333333334,6.25,6.88,6.133125,3.43,8.68,5.642708333333333,1.8,9.42,19.522916666666667,19.2,19.7,0
18,2019-09-28,100,100,100,100,6.6189583333333335,6.19,7,5.98875,2.62,8.87,5.590729166666667,0.92,9.55,19.242708333333333,19,19.4,0
18,2019-09-29,100,100,100,100,6.9734375,6.75,7.19,7.108854166666666,5.43,9.18,6.996979166666667,4.61,10.3,18.858333333333334,18.7,19,0
18,2019-09-30,100,100,100,100,7.354895833333334,7.19,7.62,8.099375,7.06,9.06,8.1153125,6.67,9.42,19.942708333333332,19,20.3,0
18,2019-10-01,100,100,100,100,7.70625,7.5,8.12,8.22875,6.81,8.81,8.18875,6.3,9.17,31.405208333333334,20.3,45.7,0
18,2019-10-02,100,100,100,100,6.713541666666667,6.12,7.5,3.258958333333333,0.81,6.68,1.9695833333333332,-1.33,6.17,37.13333333333333,33.3,42.5,0
18,2019-10-03,100,100,100,100,5.772291666666667,5.5,6.25,1.13875,0.43,2.37,-0.2196875,-1.95,2.36,32.172916666666666,31.3,33.3,0
18,2019-10-04,100,100,100,100,5.2821875,5.12,5.5,1.0290625,0.74,1.68,-0.35843749999999996,-0.83,0.8,30.710416666666667,30.4,31.3,0
18,2019-10-05,100,100,100,100,5.0275,4.94,5.12,1.1867708333333333,0.74,1.74,-0.2505208333333333,-1.2,0.55,30.384375,30.2,30.7,0
18,2019-10-06,100,100,100,100,4.935833333333333,4.81,5.12,2.1157291666666667,0.81,3.81,1.0123958333333334,-0.83,3.55,30.688541666666666,30.6,30.8,0
18,2019-10-07,100,100,100,100,5.1540625,5.06,5.25,3.0612500000000002,1.56,4.18,1.9619791666666666,-0.26,3.61,30.936458333333334,30.6,31.4,0
18,2019-10-08,100,100,100,100,4.8419791666666665,4.69,5.19,1.0705208333333334,0.43,2.12,-0.4841666666666667,-2.33,1.3,30.802083333333332,30.6,31.2,0
18,2019-10-09,100,100,100,100,4.486458333333333,4.38,4.69,0.6586458333333334,0.18,1.12,-0.5807291666666666,-1.58,0.42,30.443749999999998,30.3,30.6,0
18,2019-10-10,100,100,100,100,4.393229166666667,4.25,4.5,1.4510416666666668,0.74,2.87,0.31645833333333334,-0.89,2.55,30.447916666666668,30.3,30.7,0
18,2019-10-11,100,100,100,100,4.728020833333334,4.38,5.25,4.5525,1.12,6.37,4.5746875,-0.2,6.92,31.339583333333334,30.1,32.3,0
18,2019-10-12,100,100,100,100,5.510833333333333,5.25,5.69,5.652604166666666,3.24,6.56,5.3680208333333335,1.86,6.67,30.772916666666667,30.2,31.4,0
18,2019-10-13,100,100,100,100,5.111875,4.81,5.56,1.9253125,1.37,3.18,0.5425,-0.26,1.74,30.009375,29.8,30.2,0
18,2019-10-14,100,100,100,100,4.621666666666667,4.5,4.75,1.3673958333333334,0.43,2.18,0.009791666666666676,-1.95,1.17,29.646875,29.5,29.8,0
18,2019-10-15,100,100,100,100,4.332708333333334,4.25,4.5,1.0169791666666668,0.06,2.43,-0.27958333333333335,-2.39,2.42,29.44375,29.3,29.5,0
18,2019-10-16,100,100,100,100,4.075625,4,4.19,0.8164583333333334,0.18,1.62,-0.39239583333333333,-1.45,1.05,29.0125,28.7,29.3,0
18,2019-10-17,100,100,100,100,3.905,3.88,4,0.5367708333333333,-0.32,1.31,-0.7446875000000001,-2.76,0.74,28.588541666666668,28.4,28.7,0
18,2019-10-18,100,100,100,100,3.8064583333333335,3.75,3.88,0.95125,0.43,2.06,0.0621875,-1.08,2.3,28.73333333333333,28.4,31.2,0
18,2019-10-19,100,100,100,100,4.268541666666667,3.75,5,5.14375,2.18,7.56,5.576041666666667,2.42,8.49,32.83645833333333,31.2,37.8,0
18,2019-10-20,100,100,100,100,4.727604166666667,4.25,5.25,2.3008333333333333,0.93,7.24,0.8833333333333333,-0.58,7.61,33.110416666666666,31.1,37.5,0
18,2019-10-21,100,100,100,100,4.045416666666666,3.88,4.25,0.65125,0.18,1.06,-0.8001041666666666,-1.89,-0.01,30.655208333333334,30.3,31.1,0
18,2019-10-22,100,100,100,100,3.8954166666666667,3.75,4.25,2.4047916666666667,0.37,4.68,2.13125,-0.95,5.05,30.620833333333334,30.1,31.3,0
